"城市","区县或县级市","检索日期","视频标题","BV号","视频链接","发布日","播放量","评论数","创作者","创作者UID","粉丝数","粉丝核验日","来源","门槛结论","评论采集状态","备注"
"苏州市","太仓市","2026-07-22","太仓最爱西餐厅分享","BV1wX4y1V71o","https://www.bilibili.com/video/BV1wX4y1V71o/","2021-03-05","17192","117","小珠桃子一吃七","16126498","74054","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","太仓市","2026-07-22","苏州太仓老哥转让黄焖鸡米饭店加盟包子店，勇哥建议自己学技术做包子压转让费…","BV1rXb6z3EAB","https://www.bilibili.com/video/BV1rXb6z3EAB/","2025-08-19","12536","78","小白餐饮创业说","352185833","28061","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","太仓市","2026-07-22","上海宝山罗泾吃碗来自太仓双凤的羊肉面","BV1ZJYYzWExL","https://www.bilibili.com/video/BV1ZJYYzWExL/","2025-08-18","9804","50","光光吃光光","92369392","14393","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","太仓市","2026-07-22","到太仓一定要吃一下这里的江河海鲜，不然白走","BV1TW4y1q7go","https://www.bilibili.com/video/BV1TW4y1q7go/","2022-09-14","9787","41","朱大官人1980","53451563","8576","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","太仓市","2026-07-22","只花100多，就能在太仓连吃3顿","BV1oi421h79Z","https://www.bilibili.com/video/BV1oi421h79Z/","2024-07-21","16994","31","萌萌哒宝里宝","3537116436891804","47608","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","太仓市","2026-07-22","太仓街头的牛肉山面馆！牛排面25！个大如牛！吃起来真香！","BV1xAb6zyEn8","https://www.bilibili.com/video/BV1xAb6zyEn8/","2025-08-14","16023","29","阿浪逛吃","694117174","18679","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","张家港市","2026-07-22","【张家港酒久日料放题】420元 新西兰鳌虾质量差，熟食真难吃","BV1QKaGzUEH7","https://www.bilibili.com/video/BV1QKaGzUEH7/","2025-08-31","164537","463","陈随便778","480662886","498466","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","张家港市","2026-07-22","张家港神店，冷水鱼吃到饱花多少？","BV1BQTR6rEhQ","https://www.bilibili.com/video/BV1BQTR6rEhQ/","2026-07-07","62368","145","稻草放毒","444348914","1172611","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","张家港市","2026-07-22","美食之旅——张家港乐香饭店","BV1nmN66cE8E","https://www.bilibili.com/video/BV1nmN66cE8E/","2026-07-16","46874","125","王迅","386306680","584235","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","张家港市","2026-07-22","去张家港了！","BV1uAQAYFEUn","https://www.bilibili.com/video/BV1uAQAYFEUn/","2025-03-13","20955","54","粥饼伦灌饼","3546388260456549","716109","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","张家港市","2026-07-22","来张家港，和最好的朋友一起去吃铁锅炖！","BV1Kc41137LJ","https://www.bilibili.com/video/BV1Kc41137LJ/","2023-06-04","6718","31","吃货小菜鸡","303198447","36449","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","张家港市","2026-07-22","张家港随机开盲盒吃饭，好吃到双击666","BV1yN411S7zF","https://www.bilibili.com/video/BV1yN411S7zF/","2023-07-05","12681","23","ABD食话实说","668779806","286718","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","【江阴酒久日料放题】398元 满分推荐！新西兰鳌虾畅吃","BV19j411L7Fc","https://www.bilibili.com/video/BV19j411L7Fc/","2023-12-01","201700","837","陈随便778","480662886","498466","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","带退休爸妈江阴美食游！刀鱼、河豚、鮰鱼鲜到掉眉，拖炉饼金黄喷香，外脆里糯","BV1L1421Z7Zz","https://www.bilibili.com/video/BV1L1421Z7Zz/","2024-04-15","120262","388","小猪好吃喝","77087977","186717","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","完整（388/388，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","百元汉堡挑战第三期江阴代表","BV1gZ421T7Kp","https://www.bilibili.com/video/BV1gZ421T7Kp/","2024-07-11","177157","324","小李有点饿01","384850653","172148","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","老饕们都去哪儿吃春鲜？长江吃春指南第一集，人均千元，江阴神秘会所，极品河豚白子 店名：名豪","BV1ZY4y1Q76k","https://www.bilibili.com/video/BV1ZY4y1Q76k/","2023-03-17","192382","273","米雪食记","1019935307","488522","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","长江吃春指南小吃篇，靖江蟹黄汤包，江阴刀鱼馄饨！（陶兴宝，摇头，南之缘）","BV1yM411H7dy","https://www.bilibili.com/video/BV1yM411H7dy/","2023-03-19","172385","179","米雪食记","1019935307","488522","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","中国江阴30多年小吃店，大排拌面只要15元？","BV1Wc7X6AExo","https://www.bilibili.com/video/BV1Wc7X6AExo/","2026-06-03","48562","166","爱学习的好王野","11263788","96832","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","这次的春游目标是吃掉江阴，一座被低估的美食城市！| 春游vlog 02","BV1S5411w7tr","https://www.bilibili.com/video/BV1S5411w7tr/","2021-04-01","21382","113","田螺姑娘hhhaze","10273639","39679","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","江阴小镇喝早酒，20个炒菜免费吃，凌晨4点来占座，3元可以喝一天","BV1Mt4y1M7fm","https://www.bilibili.com/video/BV1Mt4y1M7fm/","2022-10-29","72513","96","小食光光","470990524","186370","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","一条视频带你吃遍中国江阴江苏宝藏县级市景色优美又好吃","BV1kCDrYpECg","https://www.bilibili.com/video/BV1kCDrYpECg/","2024-11-09","15595","56","贪吃小阿姨","1057793578","15572","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","江阴400一位自助，虽然菜品品质还不错，但漏上少上很讨厌","BV1994y1x7af","https://www.bilibili.com/video/BV1994y1x7af/","2023-08-28","24827","55","胖三疯","626157934","29659","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","江阴早酒早茶不分家，一杯一杯又一杯。","BV1VQs6eoEnV","https://www.bilibili.com/video/BV1VQs6eoEnV/","2024-09-25","52024","36","贝贝姐又来了","1501093104","18205","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","江阴美食一家人","BV1jCpwz3E6N","https://www.bilibili.com/video/BV1jCpwz3E6N/","2025-09-15","3316","34","黑米主厨王太震","1552858480","5721","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","江阴长泾早酒，白酒6元一瓶，素菜3元一份，几百人凌晨4点开喝","BV1tK4y1N72R","https://www.bilibili.com/video/BV1tK4y1N72R/","2021-03-30","11363","33","定远唐哥美食","393015047","13239","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","五一去江阴吃个小笼汤包吧","BV1NT421y71d","https://www.bilibili.com/video/BV1NT421y71d/","2024-05-01","33954","26","常戴夫","301049302","152686","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","江阴市","2026-07-22","春分时节在江阴觅食，这家点心店值得一去，蟹黄汤包河豚馄饨鲜美","BV1s64y1i7CS","https://www.bilibili.com/video/BV1s64y1i7CS/","2021-04-20","4177","21","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","在无锡吃一整天，到底有什么是不甜的？","BV1Nj41177WC","https://www.bilibili.com/video/BV1Nj41177WC/","2023-11-22","1911427","9169","Amy艾米饭","218506533","1178256","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","未完整（8902/9169，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","特厨探店|开在家里手慢无？！好吃的—耀兴饭店","BV1xaEo6pEyd","https://www.bilibili.com/video/BV1xaEo6pEyd/","2026-06-11","1544021","3291","特厨隋坡","3546888255048212","3089913","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","特厨探店|讲究的淮扬菜是什么样？—二泉园老菜馆","BV1C8L36jEYN","https://www.bilibili.com/video/BV1C8L36jEYN/","2026-05-18","1549415","2848","特厨隋坡","3546888255048212","3089913","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","花140在无锡爽吃美式烤肉！三种肉类还挺好，其他餐品有槽点","BV1GgXNBiESt","https://www.bilibili.com/video/BV1GgXNBiESt/","2026-03-27","1737276","2693","橙飞一下","8263502","2484001","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","未完整（2654/2693，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","特厨探店|差点全好评！超坦诚的老板做出来的菜是什么味道？—胖妹饭店","BV1e4Ly64EvL","https://www.bilibili.com/video/BV1e4Ly64EvL/","2026-05-20","1902225","2598","特厨隋坡","3546888255048212","3089913","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡.苍蝇馆 厨子探店¥240","BV1e314YJEFA","https://www.bilibili.com/video/BV1e314YJEFA/","2024-10-28","1153545","2197","真探唐仁杰","544336675","4700488","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","完整（2197/2197，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","【江南小笼汤包点评•无锡】高铁来回 勇闯甜都吃小笼究竟值不值？","BV1cURwYnEum","https://www.bilibili.com/video/BV1cURwYnEum/","2025-03-06","297733","2079","跟着老高吃东西","3546672569256789","510213","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","完整（2079/2079，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","在江苏无锡上马墩路吃4块钱一碗的拌面加糖，配上红烧肉15个浇头才花了121元，性价比炸裂，这就是幸福甜蜜的味道#无锡美食 #拌面 #红烧肉 #无锡面馆","BV1wKeAz1EhZ","https://www.bilibili.com/video/BV1wKeAz1EhZ/","2025-08-19","3907166","1717","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡.老友记 厨子探店¥108","BV15KSbYKEZS","https://www.bilibili.com/video/BV15KSbYKEZS/","2024-10-30","1165175","1681","真探唐仁杰","544336675","4700488","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","完整（1681/1681，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡包子舖排队王，2.5元一个一天能卖数千个，真的好吃吗？特色小吃玉兰饼，生煎馒头，鸡子大饼吃起来到底甜不甜","BV1Ue4y1r7QE","https://www.bilibili.com/video/BV1Ue4y1r7QE/","2022-10-05","571522","1566","丹牛食走起","438926406","971949","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","完整（1566/1566，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","在无锡新吴区吃不预约就吃不到的苍蝇馆子，巨甜的梅汁排条，油爆虾好吃到爆，还遇到非常热情的老板娘姐姐#无锡美食#苍蝇馆子 #油爆虾 #无锡苍蝇馆子","BV1EMhqzhEj5","https://www.bilibili.com/video/BV1EMhqzhEj5/","2025-08-30","3454419","1492","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","欢迎大佬们来无锡吃面","BV1Zg4y1m71g","https://www.bilibili.com/video/BV1Zg4y1m71g/","2024-01-19","222113","1487","店长盖伦","366901417","400828","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡“甜甜圈”大肠让德国小伙一秒落泪，玉兰饼好吃到不想离开！","BV13a411g7zW","https://www.bilibili.com/video/BV13a411g7zW/","2022-09-11","364321","1352","德国小伙吴雨翔","296404949","589163","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","一家无锡老店","BV1y44y1t7oY","https://www.bilibili.com/video/BV1y44y1t7oY/","2021-09-09","222385","1178","朱厘米","480147541","555804","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","【无锡芝海官海鲜自助】498元 套路多！对资本产生怜悯，耻辱！","BV1Nz421i7DQ","https://www.bilibili.com/video/BV1Nz421i7DQ/","2024-08-02","305037","1021","陈随便778","480662886","498466","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","挑战全国最甜城市无锡，这里的糖真的不要钱吗！！！醉蟹30一只吃到爽！","BV15G411k7uJ","https://www.bilibili.com/video/BV15G411k7uJ/","2023-12-22","137525","953","机智的小肥虎tiger","49669140","336418","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","上海50块谈个无锡小笼自助！","BV13LR8Y2EHm","https://www.bilibili.com/video/BV13LR8Y2EHm/","2025-03-09","432973","738","阿浪逛吃","694117174","18679","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","在无锡梁溪区吃烟火气夜宵：白糖拌面配大肉 羊肉串一撸 在配上几个夜包子 那叫一个舒坦#无锡美食#无锡夜宵#夜排挡#无锡面馆","BV1sNamzTE4r","https://www.bilibili.com/video/BV1sNamzTE4r/","2025-09-04","2137829","709","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡小笼 宣判封顶","BV1oP6mB4EuX","https://www.bilibili.com/video/BV1oP6mB4EuX/","2026-01-10","1558562","679","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","完整（679/679，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","68元二郎系还得提前一天预约？！无锡福将的这碗太顶了！叉烧软的离谱香的一！","BV1pHWLzoELW","https://www.bilibili.com/video/BV1pHWLzoELW/","2025-09-20","411760","613","爱池面","4321826","384648","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","面条加糖到底是谁想出来的吃法？","BV1LHpvzvEiU","https://www.bilibili.com/video/BV1LHpvzvEiU/","2025-09-18","261143","602","厨者王波","3546728118618546","109147","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","挑战无锡早市，白糖拌馄炖，梅花糕里塞肉！南方小土豆大震惊！","BV1wi4y1z7oD","https://www.bilibili.com/video/BV1wi4y1z7oD/","2024-01-01","141084","601","机智的小肥虎tiger","49669140","336418","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","未完整（589/601，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡当地人都逛的网红市场，87岁婆婆包的泡泡馄饨，大排长龙的椒盐排条，还有从没吃过的大肠甜甜圈！","BV11R4y1974K","https://www.bilibili.com/video/BV11R4y1974K/","2022-10-08","252491","574","丹牛食走起","438926406","971949","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","在无锡蓉湖南路感受无锡老字号面馆的“浓油赤酱”2碗面配上10个浇头还有1两小笼才花了110块，性价比简直炸裂#无锡面馆#拌面#无锡美食#浓油赤酱","BV153isBUEdZ","https://www.bilibili.com/video/BV153isBUEdZ/","2026-01-05","2202551","562","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡古镇老菜馆，地道的无锡排骨和小笼倒底有多甜？？古镇排队王青稞烤馍，10元6个一天能卖数千个，真的好吃吗？","BV1LW4y1e7HX","https://www.bilibili.com/video/BV1LW4y1e7HX/","2022-10-01","133684","505","丹牛食走起","438926406","971949","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","在无锡梁溪区吃藏在巷子里的“大酒店”10块一份的糖醋排骨19块的猪肘 10块的走油肉  8块的葱烤大排 156块买了15样，性价比简直炸裂#无锡美食","BV1vieoz9Eb9","https://www.bilibili.com/video/BV1vieoz9Eb9/","2025-08-25","1293512","480","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","未完整（476/480，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","韩国大叔专业领域来了！韩国人推荐的无锡韩餐厅有哪几家？","BV1ko4y1n78P","https://www.bilibili.com/video/BV1ko4y1n78P/","2023-04-09","65929","464","丁泽西支楞起来","1307209609","34160","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","【正宗中華】日本人探店中国美食！中国二线城市 无锡 讲解馄饨 无锡小笼包 【中国70天旅游】","BV1HvrGBGEvJ","https://www.bilibili.com/video/BV1HvrGBGEvJ/","2026-01-10","46931","447","天妇罗花","699868500","6438","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","用周末24小时去无锡吃稻香菜场和赏樱花是一种怎样体验，无锡的5分钟美食之旅，这是一个喜欢吃甜食的城市，连空气里都弥漫着甜蜜的味道，如果有机会，欢迎你来一次无锡","BV1fM411K7wm","https://www.bilibili.com/video/BV1fM411K7wm/","2023-04-02","167040","432","南京刘好燃","503995541","392040","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","挑战甜口无锡菜，把无锡叫“糖都”应该没人有意见吧？","BV1Rn4y197zU","https://www.bilibili.com/video/BV1Rn4y197zU/","2024-06-08","27010","426","老谢的饭局","1268419409","96596","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","韩国小伙第一次来无锡，问起鸡子大饼中的鸡肉在哪？原来无锡人称鸡蛋为鸡子！逛吃无锡vlog","BV15z4y1s7sL","https://www.bilibili.com/video/BV15z4y1s7sL/","2023-08-02","24576","414","我是峻范","355433742","87106","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡88元/位的粤式早茶，推着车子来送餐！现切烧鸭叉烧油润滋味足，一次新的用餐体验~","BV1Lh4y1D7UP","https://www.bilibili.com/video/BV1Lh4y1D7UP/","2023-08-19","1174894","386","温油辣辣U","1244310984","1315559","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","必吃榜餐厅到底好不好吃?","BV1ex4y1R719","https://www.bilibili.com/video/BV1ex4y1R719/","2023-07-17","48036","375","丁泽西支楞起来","1307209609","34160","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡菜真的只是甜吗？","BV1FAkCB8EHt","https://www.bilibili.com/video/BV1FAkCB8EHt/","2025-11-12","75509","372","老谢的饭局","1268419409","96596","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡146元一人的美式烤肉自助，牛肋排、牛前胸、猪肋排不限量","BV1WrK56AEKj","https://www.bilibili.com/video/BV1WrK56AEKj/","2026-07-16","129635","355","爱吃自助的橙子","511018038","172469","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","未完整（321/339，含回复）","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","无锡特色小吃合集 | 个位数的快乐谁懂啊！！","BV1SP411v7bM","https://www.bilibili.com/video/BV1SP411v7bM/","2023-06-25","111087","348","韩小闹_","652042854","5412","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
